1010	0
1011	0
1012	0
1013	0
1014	0.000000000000000001734723475976807
1015	0
1016	0.0001953124999999953
1017	0.061132812499999925
1018	0.008203125000000002
1019	0
1020	0.3900390625000008
1021	0
1022	0.0162109375
1023	0.05253906249999996
1024	0.0023437499999999964
1025	0
1026	0.000000000000000001734723475976807
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0.050000000000000155
1057	0.07578125000000015
1058	0.2150390625000001
1059	0.018750000000000003
1060	0.5146484375000008
1061	0.3492187499999999
1062	0
1063	0.04316406249999998
1064	0.0671875
1065	0.05859374999999998
1066	0.00019531249999998928
1067	0
1068	0
1069	0.04687499999999998
1070	0.41171875
1071	0.03007812500000001
1072	0.036328125
1073	0.010546874999999997
1074	0
1075	0.00019531250000000348
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
