1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0.0001953124999999767
1021	0.017773437499999996
1022	0.047656249999999956
1023	0.00625
1024	0
1025	0.5304687500000016
1026	0
1027	0.010546875000000004
1028	0.03046874999999996
1029	0.03007812500000006
1030	0
1031	0
1032	0
1033	0
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	0
1041	0
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	0.0001953125
1053	0.000390625
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0.00000000000000004336808689942018
1061	0.00019531249999999177
1062	0.1562499999999993
1063	0.2494140625000004
1064	0.14824218749999976
1065	0
1066	0.8363281250000023
1067	0
1068	0
1069	0.16582031250000026
1070	0.1810546875000003
1071	0.18203124999999945
1072	0
1073	0
1074	0
1075	0
1076	0
1077	0
1078	0
1079	0
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0
1086	0
1087	0
1088	0
1089	0
